timestamp_iso,timestamp_epoch,symbol,price,tape_source
2026-03-06T17:51:14Z,1772819474,ETH,1964.94000000,BINANCE_SPOT
2026-03-06T17:51:14Z,1772819474,XRP,1.35010000,BINANCE_SPOT
2026-03-06T17:51:14Z,1772819474,BTC,67996.95000000,BINANCE_SPOT
2026-03-06T17:51:14Z,1772819474,SOL,84.16000000,BINANCE_SPOT
2026-03-06T17:51:16Z,1772819476,ETH,1965.36000000,BINANCE_SPOT
2026-03-06T17:51:16Z,1772819476,XRP,1.35040000,BINANCE_SPOT
2026-03-06T17:51:16Z,1772819476,BTC,68004.29000000,BINANCE_SPOT
2026-03-06T17:51:16Z,1772819476,SOL,84.16000000,BINANCE_SPOT
2026-03-06T17:51:19Z,1772819479,ETH,1965.48000000,BINANCE_SPOT
2026-03-06T17:51:19Z,1772819479,XRP,1.35050000,BINANCE_SPOT
2026-03-06T17:51:19Z,1772819479,BTC,68007.78000000,BINANCE_SPOT
2026-03-06T17:51:19Z,1772819479,SOL,84.16000000,BINANCE_SPOT
2026-03-06T17:51:21Z,1772819481,ETH,1965.54000000,BINANCE_SPOT
2026-03-06T17:51:21Z,1772819481,XRP,1.35050000,BINANCE_SPOT
2026-03-06T17:51:21Z,1772819481,BTC,68008.75000000,BINANCE_SPOT
2026-03-06T17:51:21Z,1772819481,SOL,84.15000000,BINANCE_SPOT
2026-03-06T17:51:23Z,1772819483,ETH,1965.55000000,BINANCE_SPOT
2026-03-06T17:51:23Z,1772819483,XRP,1.35030000,BINANCE_SPOT
2026-03-06T17:51:23Z,1772819483,BTC,68002.18000000,BINANCE_SPOT
2026-03-06T17:51:23Z,1772819483,SOL,84.15000000,BINANCE_SPOT
2026-03-06T17:51:25Z,1772819485,ETH,1965.00000000,BINANCE_SPOT
2026-03-06T17:51:25Z,1772819485,XRP,1.35020000,BINANCE_SPOT
2026-03-06T17:51:25Z,1772819485,BTC,67992.18000000,BINANCE_SPOT
2026-03-06T17:51:25Z,1772819485,SOL,84.13000000,BINANCE_SPOT
